Sale Date,ticketsSold,cash,check,creditCard,misc,total,weekday,avgTkt,7D_avg,14D_avg,30D_avg,60D_avg,90D_avg,7D_tot,14D_tot,30D_tot,60D_tot,90D_tot
2019-01-23,8,137.5,0,0.0,320.0,457.5,Wednesday,57.19,858.6157142857144,831.5935714285719,991.2716666666663,966.3306666666664,955.2554444444447,6010.31,11642.310000000007,29738.14999999999,57979.83999999998,85972.99000000002
2019-01-24,17,90.0,0,49.0,1298.5,1437.5,Thursday,84.56,968.3871428571429,873.0221428571433,997.7136666666663,953.2134999999997,963.2998888888891,6778.71,12222.310000000007,29931.40999999999,57192.80999999998,86696.99000000002
2019-01-25,14,190.0,0,0.0,684.0,874.0,Friday,62.43,952.0,883.7364285714291,1010.180333333333,933.1884999999997,966.7276666666669,6664.0,12372.310000000007,30305.40999999999,55991.30999999998,87005.49000000002
2019-01-26,24,229.81,0,65.0,1378.19,1673.0,Saturday,69.71,1051.857142857143,912.6292857142862,1023.1469999999996,930.346833333333,975.3415555555558,7363.0,12776.810000000007,30694.40999999999,55820.80999999998,87780.74000000002
2019-01-27,15,127.65,0,0.0,1088.35,1216.0,Sunday,81.07,1035.2142857142858,932.9150000000005,1017.3803333333329,914.1301666666664,976.9304444444447,7246.5,13060.810000000007,30521.40999999999,54847.80999999998,87923.74000000002
2019-01-28,16,235.0,0,0.0,1074.5,1309.5,Monday,81.84,1111.2142857142858,975.3078571428576,1036.9969999999996,927.2509999999997,976.0915555555558,7778.5,13654.310000000007,31109.90999999999,55635.05999999998,87848.24000000002
2019-01-29,10,185.0,0,0.0,422.0,607.0,Tuesday,60.7,1082.0714285714287,974.4328571428576,992.105333333333,931.8676666666664,963.8971111111114,7574.5,13642.060000000007,29763.15999999999,55912.05999999998,86750.74000000002
2019-01-30,12,279.0,0,0.0,430.0,709.0,Wednesday,59.08,1118.0,988.3078571428576,985.2219999999996,929.934333333333,963.5971111111113,7826.0,13836.310000000007,29556.65999999999,55796.05999999998,86723.74000000002
2019-01-31,10,40.0,0,0.0,453.5,493.5,Thursday,49.35,983.1428571428571,975.7650000000004,970.3886666666663,923.2676666666664,959.1026666666669,6882.0,13660.710000000006,29111.65999999999,55396.05999999998,86319.24000000002
2019-02-01,16,240.0,0,40.0,423.0,703.0,Friday,43.94,958.7142857142857,955.3571428571433,941.4886666666663,907.5884999999997,959.4748888888892,6711.0,13375.000000000007,28244.65999999999,54455.30999999998,86352.74000000002
2019-02-02,19,90.0,0,100.0,1284.0,1474.0,Saturday,77.58,930.2857142857143,991.0714285714291,946.3469999999996,911.909333333333,970.263777777778,6512.0,13875.000000000007,28390.40999999999,54714.55999999998,87323.74000000002
2019-02-03,12,55.0,0,0.0,600.0,655.0,Sunday,54.58,850.1428571428571,942.6785714285719,911.6303333333329,908.8676666666664,960.8732222222225,5951.0,13197.500000000007,27348.90999999999,54532.05999999998,86478.59000000003
2019-02-04,9,85.0,0,65.0,430.0,580.0,Monday,64.44,745.9285714285714,928.5714285714291,876.8686666666664,909.9509999999997,954.2010000000002,5221.5,13000.000000000007,26306.05999999999,54597.05999999998,85878.09000000003
2019-02-05,10,170.0,0,0.0,277.5,447.5,Tuesday,44.75,723.1428571428571,902.6071428571433,862.3769999999997,912.8676666666664,948.2621111111114,5062.0,12636.500000000007,25871.30999999999,54772.05999999998,85343.59000000003
2019-02-06,13,165.0,0,0.0,489.0,654.0,Wednesday,50.31,715.2857142857143,916.6428571428577,846.560333333333,915.6426666666664,941.5898888888892,5007.0,12833.000000000007,25396.80999999999,54938.55999999998,84743.09000000003
2019-02-07,14,120.0,0,0.0,715.0,835.0,Thursday,59.64,764.0714285714286,873.6071428571433,864.4269999999997,918.9009999999997,943.2065555555558,5348.5,12230.500000000007,25932.80999999999,55134.05999999998,84888.59000000003
2019-02-08,11,100.0,0,0.0,767.0,867.0,Friday,78.82,787.5,873.1071428571433,872.5769999999997,916.6176666666664,947.5621111111114,5512.5,12223.500000000007,26177.30999999999,54997.05999999998,85280.59000000003
2019-02-09,21,129.0,0,0.0,2277.53,2406.53,Saturday,114.6,920.7185714285715,925.5021428571434,924.211333333333,927.8639999999997,966.7013333333337,6445.030000000001,12957.030000000008,27726.33999999999,55671.83999999998,87003.12000000002
2019-02-10,14,290.0,0,0.0,725.0,1015.0,Sunday,72.5,972.147142857143,911.1450000000006,933.911333333333,936.2806666666663,965.2235555555558,6805.030000000001,12756.030000000008,28017.33999999999,56176.83999999998,86870.12000000002
2019-02-11,5,160.0,0,0.0,325.0,485.0,Monday,97.0,958.5757142857144,852.2521428571434,907.7946666666663,932.872333333333,954.6818888888891,6710.030000000001,11931.530000000008,27233.83999999999,55972.33999999998,85921.37000000002
2019-02-12,17,230.0,0,65.0,636.25,931.25,Tuesday,54.78,1027.6828571428573,875.4128571428577,907.7696666666664,939.1931666666663,948.9068888888892,7193.780000000001,12255.780000000008,27233.08999999999,56351.58999999998,85401.62000000002
2019-02-13,18,330.0,0,0.0,921.0,1251.0,Wednesday,69.5,1112.9685714285715,914.1271428571434,925.6029999999996,941.2931666666664,948.6568888888892,7790.780000000001,12797.780000000008,27768.08999999999,56477.58999999998,85379.12000000002
2019-02-14,14,205.0,0,65.0,709.5,979.5,Thursday,69.96,1133.6114285714286,948.8414285714291,937.6113333333329,955.1931666666663,952.4791111111114,7935.280000000001,13283.780000000008,28128.33999999999,57311.58999999998,85723.12000000002
2019-02-15,11,244.5,0,-65.0,250.0,429.5,Friday,39.05,1071.1114285714286,929.3057142857149,934.7696666666664,950.4014999999997,950.595777777778,7497.780000000001,13010.280000000008,28043.08999999999,57024.08999999998,85553.62000000002
2019-02-16,15,170.0,0,0.0,797.0,967.0,Saturday,64.47,865.4642857142857,893.0914285714291,944.6996666666663,940.2014999999997,955.4513333333337,6058.25,12503.280000000008,28340.98999999999,56412.08999999998,85990.62000000002
2019-02-17,14,420.0,0,0.0,804.0,1224.0,Sunday,87.43,895.3214285714286,933.7342857142863,952.5426666666664,953.7681666666664,964.4680000000003,6267.25,13072.280000000008,28576.27999999999,57226.08999999998,86802.12000000002
2019-02-18,7,0.0,0,0.0,536.5,536.5,Monday,76.64,902.6785714285714,930.6271428571434,937.959333333333,952.4431666666663,951.2680000000003,6318.75,13028.780000000008,28138.77999999999,57146.58999999998,85614.12000000002
2019-02-19,14,285.0,0,0.0,558.0,843.0,Tuesday,60.21,890.0714285714286,958.8771428571434,921.6426666666664,960.1014999999996,950.4680000000003,6230.5,13424.280000000008,27649.27999999999,57606.08999999998,85542.12000000002
2019-02-20,9,105.0,0,95.0,264.5,464.5,Wednesday,51.61,777.7142857142857,945.3414285714291,911.209333333333,959.0931666666663,948.0513333333336,5444.0,13234.780000000008,27336.27999999999,57545.58999999998,85324.62000000002
2019-02-21,8,100.0,0,0.0,490.0,590.0,Thursday,73.75,722.0714285714286,927.8414285714291,903.8426666666663,954.0681666666663,946.6846666666669,5054.5,12989.780000000008,27115.27999999999,57244.08999999998,85201.62000000002
2019-02-22,14,115.0,0,0.0,1057.6,1172.6,Friday,83.76,828.2285714285715,949.6700000000006,927.679333333333,959.4754999999997,953.4468888888892,5797.6,13295.380000000008,27830.37999999999,57568.52999999998,85810.22000000003
2019-02-23,10,80.0,0,0.0,665.0,745.0,Saturday,74.5,796.5142857142857,830.9892857142862,904.5959999999997,951.1548333333329,937.007666666667,5575.6,11633.850000000008,27137.87999999999,57069.28999999998,84330.69000000003
2019-02-24,12,75.0,0,49.0,575.0,699.0,Sunday,58.25,721.5142857142857,808.4178571428577,898.7626666666663,954.4714999999997,921.7132222222226,5050.6,11317.850000000008,26962.87999999999,57268.28999999998,82954.19000000003
2019-02-25,10,60.0,0,0.0,455.0,515.0,Monday,51.5,718.4428571428572,810.5607142857149,860.1626666666664,941.6548333333329,906.9521111111114,5029.1,11347.850000000008,25804.87999999999,56499.28999999998,81625.69000000003
2019-02-26,9,40.0,0,50.0,722.5,812.5,Tuesday,90.28,714.0857142857143,802.078571428572,846.7126666666663,932.0464999999997,891.6576666666671,4998.6,11229.100000000008,25401.37999999999,55922.78999999998,80249.19000000003
2019-02-27,6,180.0,0,0.0,485.0,665.0,Wednesday,110.83,742.7285714285715,760.2214285714291,825.229333333333,931.1131666666663,893.2437777777782,5199.1,10643.100000000008,24756.87999999999,55866.78999999998,80391.94000000003
2019-02-28,16,294.0,0,0.0,740.0,1034.0,Thursday,64.62,806.157142857143,764.1142857142862,839.4626666666663,915.7839999999997,901.0660000000004,5643.1,10697.600000000008,25183.87999999999,54947.03999999998,81095.94000000003
2019-03-01,19,140.0,0,40.0,936.0,1116.0,Friday,58.74,798.0714285714286,813.1500000000005,853.029333333333,919.1256666666663,904.2993333333337,5586.5,11384.100000000008,25590.87999999999,55147.53999999998,81386.94000000003
2019-03-02,24,162.63,0,0.0,1791.37,1954.0,Saturday,81.42,970.7857142857143,883.6500000000005,901.7126666666663,936.0506666666663,916.082666666667,6795.5,12371.100000000008,27051.37999999999,56163.03999999998,82447.44000000003
2019-03-03,17,30.0,0,340.0,890.0,1260.0,Sunday,74.12,1050.9285714285713,886.2214285714291,920.279333333333,930.8839999999997,911.8187777777781,7356.5,12407.100000000008,27608.37999999999,55853.03999999998,82063.69000000003
2019-03-04,16,220.0,0,0.0,755.5,975.5,Monday,60.97,1116.7142857142858,917.578571428572,903.6626666666664,925.004833333333,909.1604444444448,7817.0,12846.100000000008,27109.87999999999,55500.28999999998,81824.44000000003
2019-03-05,16,265.0,0,0.0,1094.5,1359.5,Tuesday,84.97,1194.857142857143,954.4714285714291,927.1459999999996,919.3881666666663,914.9604444444448,8364.0,13362.600000000008,27814.37999999999,55163.28999999998,82346.44000000003
2019-03-06,15,355.0,0,60.0,1195.25,1610.25,Wednesday,107.35,1329.892857142857,1036.3107142857148,961.4876666666663,919.1781666666664,927.1298888888892,9309.25,14508.350000000008,28844.62999999999,55150.68999999998,83441.69000000003
2019-03-07,18,324.0,0,0.0,731.1,1055.1,Thursday,58.62,1332.9071428571428,1069.5321428571435,981.7409999999996,922.0589999999996,935.8254444444449,9330.35,14973.450000000008,29452.22999999999,55323.53999999998,84224.29000000004
2019-03-08,17,125.0,0,65.0,1014.0,1204.0,Friday,70.82,1345.4785714285715,1071.7750000000005,1000.0743333333329,923.317333333333,943.786555555556,9418.35,15004.850000000008,30002.22999999999,55399.03999999998,84940.79000000004
2019-03-09,17,105.0,0,0.0,1206.0,1311.0,Saturday,77.12,1253.6214285714286,1112.2035714285719,1015.9409999999996,940.1839999999996,951.2476666666671,8775.35,15570.850000000008,30478.22999999999,56411.03999999998,85612.29000000004
2019-03-10,19,80.0,0,0.0,1598.85,1678.85,Sunday,88.36,1313.457142857143,1182.1928571428577,1043.0026666666663,957.7898333333329,958.7460000000004,9194.2,16550.700000000008,31290.079999999987,57467.38999999998,86287.14000000004
2019-03-11,21,262.0,0,0.0,978.5,1240.5,Monday,59.07,1351.314285714286,1234.0142857142862,1004.1349999999996,964.1731666666662,953.2876666666672,9459.2,17276.200000000008,30124.04999999999,57850.38999999998,85795.89000000004
2019-03-12,18,424.0,0,0.0,836.0,1260.0,Tuesday,70.0,1337.1000000000001,1265.978571428572,1012.3016666666663,973.1064999999996,961.6210000000004,9359.7,17723.700000000008,30369.04999999999,58386.38999999998,86545.89000000004
2019-03-13,11,40.0,0,38.0,770.0,848.0,Wednesday,77.09,1228.207142857143,1279.0500000000006,1024.4016666666662,966.0981666666663,963.3821111111116,8597.45,17906.700000000008,30732.04999999999,57965.88999999998,86704.39000000004
2019-03-14,11,50.0,0,0.0,690.0,740.0,Thursday,67.27,1183.1928571428573,1258.0500000000006,1018.0266666666663,962.8981666666663,965.4710000000005,8282.35,17612.700000000008,30540.79999999999,57773.88999999998,86892.39000000004
2019-03-15,24,440.1,0,65.0,916.9,1422.0,Friday,59.25,1214.3357142857144,1279.9071428571435,1023.7266666666662,974.6648333333329,968.7710000000005,8500.35,17918.700000000008,30711.79999999999,58479.88999999998,87189.39000000004
2019-03-16,15,10.0,0,0.0,1335.0,1345.0,Saturday,89.67,1219.1928571428573,1236.4071428571435,1035.9099999999996,986.7606666666663,982.0987777777783,8534.35,17309.700000000008,31077.29999999999,59205.63999999998,88388.89000000004
2019-03-17,18,170.0,0,0.0,1340.0,1510.0,Sunday,83.89,1195.0714285714287,1254.2642857142862,1071.9266666666663,1003.3481666666663,990.9098888888893,8365.5,17559.700000000008,32157.79999999999,60200.88999999998,89181.89000000004
2019-03-18,13,38.0,0,0.0,785.0,823.0,Monday,63.31,1135.4285714285713,1243.371428571429,1067.1266666666663,1005.9131666666664,982.5098888888893,7948.0,17407.200000000008,32013.79999999999,60354.78999999998,88425.89000000004
2019-03-19,15,325.0,0,100.0,404.5,829.5,Tuesday,55.3,1073.9285714285713,1205.5142857142862,1053.9766666666662,1003.2596666666664,987.1710000000005,7517.5,16877.200000000008,31619.29999999999,60195.57999999998,88845.39000000004
2019-03-20,22,186.0,0,145.0,1030.0,1361.0,Wednesday,61.86,1147.2142857142858,1187.7107142857149,1081.4599999999996,1009.7096666666663,995.4487777777782,8030.5,16627.950000000008,32443.79999999999,60582.57999999998,89590.39000000004
2019-03-21,14,22.0,0,105.0,442.5,569.5,Thursday,40.68,1122.857142857143,1153.0250000000005,1072.343333333333,996.9929999999997,997.5154444444449,7860.0,16142.350000000008,32170.29999999999,59819.57999999998,89776.39000000004
2019-03-22,23,51.0,0,0.0,1229.0,1280.0,Friday,55.65,1102.5714285714287,1158.4535714285719,1099.5266666666662,1005.3679999999997,1005.9043333333339,7718.0,16218.350000000006,32985.79999999999,60322.07999999998,90531.39000000004
2019-03-23,20,100.0,0,0.0,1839.5,1939.5,Saturday,96.98,1187.5,1203.346428571429,1144.5099999999995,1024.176333333333,1017.5487777777782,8312.5,16846.850000000006,34335.29999999999,61450.57999999998,91579.39000000004
2019-03-24,27,340.0,0,65.0,940.0,1345.0,Sunday,49.81,1163.9285714285713,1179.5000000000005,1150.2566666666664,1038.9679999999996,1023.0692222222226,8147.5,16513.000000000007,34507.69999999999,62338.07999999998,92076.23000000004
2019-03-25,18,320.0,0,0.0,1284.5,1604.5,Monday,89.14,1275.5714285714287,1205.5000000000005,1178.9066666666663,1041.751333333333,1027.0721111111116,8929.0,16877.000000000007,35367.19999999999,62505.07999999998,92436.49000000003
2019-03-26,16,110.0,0,65.0,978.51,1153.51,Tuesday,72.09,1321.8585714285714,1197.893571428572,1194.0569999999998,1046.409833333333,1034.3333333333337,9253.01,16770.510000000006,35821.70999999999,62784.58999999998,93090.00000000003
2019-03-27,14,324.0,0,0.0,726.0,1050.0,Wednesday,75.0,1277.43,1212.3221428571433,1211.890333333333,1036.0264999999997,1031.7333333333336,8942.01,16972.510000000006,36356.70999999999,62161.58999999998,92856.00000000003
2019-03-28,24,233.0,0,0.0,1105.0,1338.0,Thursday,55.75,1387.2157142857143,1255.036428571429,1229.4069999999997,1038.059833333333,1031.166666666667,9710.51,17570.510000000006,36882.20999999999,62283.58999999998,92805.00000000003
2019-03-29,17,175.0,0,130.0,855.0,1160.0,Friday,68.24,1370.0728571428572,1236.3221428571433,1245.9069999999997,1035.5681666666665,1036.0444444444447,9590.51,17308.510000000006,37377.20999999999,62134.08999999998,93244.00000000003
2019-03-30,18,350.0,0,0.0,995.5,1345.5,Saturday,74.75,1285.2157142857143,1236.3578571428575,1256.2903333333331,1047.8764999999996,1029.2861111111115,8996.51,17309.010000000006,37688.70999999999,62872.58999999998,92635.75000000003
2019-03-31,16,376.0,0,0.0,535.0,911.0,Sunday,56.94,1223.2157142857143,1193.5721428571433,1249.4569999999997,1051.2431666666664,1029.2361111111115,8562.51,16710.010000000006,37483.70999999999,63074.58999999998,92631.25000000003
2019-04-01,22,328.0,0,0.0,1025.0,1353.0,Monday,61.5,1187.287142857143,1231.4292857142862,1229.4236666666663,1065.5681666666665,1033.841666666667,8311.01,17240.010000000006,36882.70999999999,63934.08999999998,93045.75000000003
2019-04-02,13,170.0,0,0.0,766.5,936.5,Tuesday,72.04,1156.2857142857142,1239.0721428571433,1218.640333333333,1069.459833333333,1026.8027777777781,8094.0,17347.010000000006,36559.20999999999,64167.58999999998,92412.25000000003
2019-04-03,17,90.35,0,90.0,884.25,1064.6,Wednesday,62.62,1158.3714285714286,1217.9007142857147,1221.610333333333,1062.6364999999996,1023.8733333333337,8108.6,17050.610000000004,36648.30999999999,63758.18999999998,92148.60000000003
2019-04-04,11,154.0,0,0.0,514.0,668.0,Thursday,60.73,1062.6571428571428,1224.936428571429,1198.5603333333331,1062.8531666666663,1012.445555555556,7438.6,17149.110000000004,35956.80999999999,63771.18999999998,91120.10000000003
2019-04-05,21,430.0,0,65.0,624.75,1119.75,Friday,53.32,1056.9071428571428,1213.4900000000002,1182.210333333333,1071.8489999999997,1006.8555555555558,7398.35,16988.860000000004,35466.30999999999,64310.93999999998,90617.00000000003
2019-04-06,12,105.0,0,0.0,1110.0,1215.0,Saturday,101.25,1038.2642857142857,1161.7400000000002,1187.5403333333331,1084.6406666666664,1010.5527777777781,7267.85,16264.360000000004,35626.20999999999,65078.43999999998,90949.75000000003
2019-04-07,18,140.0,0,0.0,1087.0,1227.0,Sunday,68.17,1083.4071428571428,1153.311428571429,1188.3069999999998,1094.1906666666662,1011.6472222222226,7583.85,16146.360000000004,35649.20999999999,65651.43999999997,91048.25000000003
2019-04-08,15,351.36,0,50.0,568.64,970.0,Monday,64.67,1028.6928571428573,1107.9900000000002,1176.940333333333,1096.4406666666662,1019.1027777777781,7200.85,15511.860000000004,35308.20999999999,65786.43999999997,91719.25000000003
2019-04-09,17,260.0,0,0.0,792.5,1052.5,Tuesday,61.91,1045.2642857142857,1100.7750000000003,1156.0619999999997,1099.5323333333329,1023.8805555555559,7316.85,15410.850000000004,34681.85999999999,65971.93999999997,92149.25000000003
2019-04-10,16,200.0,0,50.0,984.5,1234.5,Wednesday,77.16,1069.5357142857142,1113.9535714285719,1155.8619999999999,1079.9984999999995,1028.0694444444448,7486.75,15595.350000000006,34675.85999999999,64799.909999999974,92526.25000000003
2019-04-11,13,339.0,0,0.0,575.0,914.0,Thursday,70.31,1104.6785714285713,1083.6678571428577,1144.3286666666665,1078.3151666666663,1030.1805555555559,7732.75,15171.350000000006,34329.85999999999,64698.909999999974,92716.25000000003
2019-04-12,20,90.0,0,40.0,1349.0,1479.0,Friday,73.95,1156.0,1106.4535714285719,1165.3619999999999,1094.881833333333,1032.5194444444448,8092.0,15490.350000000006,34960.85999999999,65692.90999999997,92926.75000000003
2019-04-13,24,575.0,0,65.0,1270.75,1910.75,Saturday,79.61,1255.392857142857,1146.8285714285719,1204.3869999999997,1111.206833333333,1043.3944444444448,8787.75,16055.600000000006,36131.60999999999,66672.40999999997,93905.50000000003
2019-04-14,21,214.55,0,125.0,1004.2,1343.75,Sunday,63.99,1272.0714285714287,1177.739285714286,1201.7786666666664,1112.7526666666663,1050.3694444444448,8904.5,16488.350000000006,36053.35999999999,66765.15999999997,94533.25000000003
2019-04-15,28,250.0,0,50.0,1469.05,1769.05,Monday,63.18,1386.2214285714285,1207.4571428571433,1215.9136666666666,1125.9118333333329,1063.1450000000004,9703.55,16904.400000000005,36477.409999999996,67554.70999999998,95683.05000000003
2019-04-16,22,205.0,0,95.0,1342.27,1642.27,Tuesday,74.65,1470.4742857142858,1257.8692857142862,1220.3226666666665,1146.1246666666664,1075.6730000000005,10293.32,17610.170000000006,36609.67999999999,68767.47999999998,96810.57000000004
2019-04-17,17,235.0,0,25.2,590.5,850.7,Wednesday,50.04,1415.6457142857143,1242.5907142857147,1221.2459999999996,1144.1863333333329,1077.690777777778,9909.52,17396.270000000008,36637.37999999999,68651.17999999998,96992.17000000003
2019-04-18,23,220.0,0,0.0,1207.5,1427.5,Thursday,62.07,1489.0028571428572,1296.8407142857147,1241.179333333333,1147.5779999999997,1082.5662222222225,10423.02,18155.770000000008,37235.37999999999,68854.67999999998,97430.96000000002
2019-04-19,12,40.0,0,0.0,870.0,910.0,Friday,75.83,1407.717142857143,1281.858571428572,1226.1459999999997,1153.8029999999997,1081.8551111111115,9854.02,17946.020000000008,36784.37999999999,69228.17999999998,97366.96000000002
2019-04-20,16,0.0,0,0.0,1045.0,1045.0,Saturday,65.31,1284.0385714285715,1269.7157142857147,1241.9959999999996,1157.1696666666662,1078.6606666666669,8988.27,17776.020000000008,37259.87999999999,69430.17999999998,97079.46000000002
2019-04-21,8,92.0,0,65.0,360.0,517.0,Sunday,64.62,1165.9314285714286,1219.0014285714292,1216.5626666666662,1158.0446666666662,1075.7662222222225,8161.52,17066.020000000008,36496.87999999999,69482.67999999998,96818.96000000002
2019-04-22,7,220.0,0,65.0,40.0,325.0,Monday,46.43,959.6385714285715,1172.9300000000005,1162.7459999999996,1153.6279999999997,1070.3662222222224,6717.47,16421.020000000008,34882.37999999999,69217.67999999998,96332.96000000002
2019-04-23,17,242.5,0,235.0,610.0,1087.5,Tuesday,63.97,880.3857142857144,1175.4300000000005,1154.1626666666664,1152.2096666666662,1077.3662222222224,6162.700000000001,16456.020000000008,34624.87999999999,69132.57999999997,96962.96000000002
2019-04-24,15,190.0,0,50.0,673.5,913.5,Wednesday,60.9,889.357142857143,1152.5014285714292,1131.129333333333,1155.0179999999996,1071.5440000000003,6225.500000000001,16135.020000000008,33933.87999999999,69301.07999999997,96438.96000000002
2019-04-25,16,130.0,0,0.0,744.5,874.5,Thursday,54.66,810.357142857143,1149.6800000000005,1121.8289999999995,1157.9429999999995,1071.5495555555558,5672.500000000001,16095.520000000008,33654.86999999999,69476.57999999997,96439.46000000002
2019-04-26,20,115.0,0,0.0,1245.5,1360.5,Friday,68.03,874.7142857142859,1141.2157142857147,1132.1789999999996,1172.0346666666662,1068.0773333333336,6123.000000000001,15977.020000000008,33965.36999999999,70322.07999999997,96126.96000000002
2019-04-27,22,313.0,0,0.0,1523.5,1836.5,Saturday,83.48,987.7857142857144,1135.9121428571434,1148.7956666666662,1189.1013333333328,1074.971777777778,6914.500000000001,15902.770000000008,34463.86999999999,71346.07999999997,96747.46000000002
2019-04-28,17,140.0,0,65.0,1007.0,1212.0,Sunday,71.29,1087.0714285714287,1126.5014285714292,1150.5289999999995,1198.2179999999996,1073.8884444444448,7609.500000000001,15771.020000000008,34515.86999999999,71893.07999999997,96649.96000000002
2019-04-29,25,145.0,0,0.0,1481.0,1626.0,Monday,65.04,1272.9285714285713,1116.283571428572,1159.8789999999997,1208.0846666666662,1085.2106666666668,8910.5,15627.970000000008,34796.36999999999,72485.07999999997,97668.96000000002
2019-04-30,17,209.5,0,143.0,547.75,900.25,Tuesday,52.96,1246.1785714285713,1063.2821428571435,1159.5206666666663,1204.4888333333329,1087.3356666666668,8723.25,14885.950000000008,34785.61999999999,72269.32999999997,97860.21000000002
2019-05-01,19,160.0,0,0.0,1184.0,1344.0,Wednesday,70.74,1307.6785714285713,1098.5178571428576,1159.2206666666664,1194.3221666666661,1096.7856666666669,9153.75,15379.250000000007,34776.61999999999,71659.32999999997,98710.71000000002
2019-05-02,20,150.0,0,40.0,1095.25,1285.25,Thursday,64.26,1366.357142857143,1088.3571428571433,1170.8456666666664,1194.7429999999995,1103.2551111111113,9564.5,15237.000000000007,35125.36999999999,71684.57999999997,99292.96000000002
2019-05-03,13,150.0,0,0.0,827.0,977.0,Friday,75.15,1311.5714285714287,1093.1428571428576,1167.9256666666663,1194.7679999999996,1097.7328888888892,9181.0,15304.000000000007,35037.76999999999,71686.07999999997,98795.96000000002
2019-05-04,25,195.0,0,270.0,1232.0,1697.0,Saturday,67.88,1291.642857142857,1139.7142857142862,1202.2256666666663,1200.3929999999996,1109.310666666667,9041.5,15956.000000000007,36066.76999999999,72023.57999999997,99837.96000000002
2019-05-05,21,40.0,0,0.0,1698.0,1738.0,Sunday,82.76,1366.7857142857142,1226.928571428572,1222.8339999999996,1202.5221666666662,1122.1773333333335,9567.5,17177.000000000007,36685.01999999999,72151.32999999997,100995.96000000002
2019-05-06,14,265.0,0,90.0,422.5,777.5,Monday,55.54,1245.5714285714287,1259.2500000000005,1208.2506666666663,1197.8954999999994,1125.8440000000003,8719.0,17629.500000000007,36247.51999999999,71873.72999999997,101325.96000000002
2019-05-07,10,75.0,0,50.0,242.5,367.5,Tuesday,36.75,1169.4642857142858,1207.8214285714291,1179.6006666666663,1183.9538333333328,1122.6606666666669,8186.25,16909.500000000007,35388.01999999999,71037.22999999997,101039.46000000002
2019-05-08,20,285.0,0,65.0,696.25,1046.25,Wednesday,52.31,1126.9285714285713,1217.303571428572,1182.142333333333,1179.541333333333,1125.007888888889,7888.5,17042.250000000007,35464.26999999999,70772.47999999997,101250.71000000002
2019-05-09,9,145.0,0,0.0,437.5,582.5,Thursday,64.72,1026.5357142857142,1196.4464285714291,1166.4756666666663,1161.2688333333326,1121.846777777778,7185.75,16750.250000000007,34994.26999999999,69676.12999999996,100966.21000000002
2019-05-10,17,296.73,0,0.0,848.52,1145.25,Friday,67.37,1050.5714285714287,1181.0714285714291,1163.5006666666663,1159.6813333333328,1107.8325555555557,7354.0,16535.000000000007,34905.01999999999,69580.87999999996,99704.93000000002
2019-05-11,22,405.0,0,0.0,1295.5,1700.5,Saturday,77.3,1051.0714285714287,1171.3571428571433,1189.717333333333,1167.0229999999995,1115.4492222222225,7357.5,16399.000000000007,35691.51999999999,70021.37999999996,100390.43000000002
2019-05-12,14,70.0,0,0.0,568.34,638.34,Sunday,45.6,893.9771428571429,1130.381428571429,1161.6953333333329,1163.528666666666,1117.1530000000002,6257.84,15825.340000000007,34850.859999999986,69811.71999999996,100543.77000000002
2019-05-13,22,25.0,0,105.0,1259.0,1389.0,Monday,63.14,981.3342857142858,1113.4528571428577,1144.3036666666662,1174.3453333333325,1122.2391111111112,6869.34,15588.340000000007,34329.109999999986,70460.71999999996,101001.52000000002
2019-05-14,23,487.78,0,0.0,1086.72,1574.5,Tuesday,68.46,1153.7628571428572,1161.613571428572,1151.9953333333328,1176.8869999999993,1125.8335555555557,8076.34,16262.590000000007,34559.859999999986,70613.21999999996,101325.02000000002
2019-05-15,19,471.68,0,0.0,690.07,1161.75,Wednesday,61.14,1170.2628571428572,1148.5957142857148,1131.7519999999995,1173.8328333333327,1127.8585555555558,8191.84,16080.340000000007,33952.55999999998,70429.96999999996,101507.27000000002
2019-05-16,13,15.0,0,0.0,757.0,772.0,Thursday,59.38,1197.3342857142857,1111.9350000000006,1102.7429999999995,1161.5328333333325,1131.6641111111114,8381.34,15567.090000000007,33082.289999999986,69691.96999999996,101849.77000000002
2019-05-17,10,40.0,0,65.0,552.5,657.5,Friday,65.75,1127.6557142857143,1089.113571428572,1096.3029999999997,1158.7744999999993,1128.2252222222223,7893.59,15247.590000000007,32889.08999999999,69526.46999999996,101540.27000000002
2019-05-18,22,260.0,0,190.0,1394.0,1844.0,Saturday,83.82,1148.1557142857143,1099.613571428572,1110.1863333333329,1175.6828333333326,1135.1141111111112,8037.09,15394.590000000007,33305.58999999999,70540.96999999996,102160.27000000002
2019-05-19,19,191.36,0,0.0,1881.64,2073.0,Sunday,109.11,1353.107142857143,1123.5421428571433,1148.9529999999997,1187.5494999999994,1152.1863333333336,9471.75,15729.590000000007,34468.58999999999,71252.96999999996,103696.77000000002
2019-05-20,14,105.0,0,65.0,670.0,840.0,Monday,60.0,1274.6785714285713,1128.006428571429,1142.1196666666663,1192.0578333333326,1152.1530000000002,8922.75,15792.090000000007,34263.58999999999,71523.46999999996,103693.77000000002
2019-05-21,14,83.0,0,0.0,1395.0,1478.0,Tuesday,105.57,1260.892857142857,1207.3278571428577,1174.1529999999996,1195.3578333333326,1163.4141111111114,8826.25,16902.590000000007,35224.58999999999,71721.46999999996,104707.27000000002
